HRV Stress Base Stilte Muziek TempoMuziek
39.30903204099536 0 0 0 1 0
37.81722963336761 0 0 0 1 0
45.88152444845622 0 0 0 1 0
37.911174379820295 0 0 0 1 0
98.22554221208017 0 0 0 1 0
66.51603079665215 0 0 0 1 0
26.977239083557617 0 0 0 1 0
30.806307331917786 0 0 0 1 0
27.524320796236147 0 0 0 1 0
26.52357441974969 0 0 0 1 0
37.0690928815209 0 0 0 1 0
43.59652672928364 0 0 0 1 0
55.26326602209257 0 0 0 1 0
39.44870086580799 0 0 0 1 0
39.81779932212657 0 0 0 1 0
34.527056739010106 0 0 0 1 0
36.229659607759466 0 0 0 1 0
49.492720795736275 0 0 0 1 0
29.9818126688346 0 0 0 1 0
24.515301344262525 0 0 0 1 0
40.9687829508101 0 0 0 1 0
39.39916392066028 0 0 0 1 0
39.57940640995903 0 0 0 1 0
49.07437332913238 0 0 0 1 0
21.749259827182694 0 0 0 1 0
36.80313285897403 0 0 0 1 0
44.609745703878495 0 0 0 1 0
48.73849788894389 0 0 0 1 0
30.027928176752976 0 0 0 1 0
18.749901960528 0 0 0 1 0
46.52239604033023 0 0 0 1 0
19.350045023829853 0 0 0 1 0
19.462473604038074 0 0 0 1 0
19.837575753219088 0 0 0 1 0
18.410355142435147 0 0 0 1 0
37.43438704364389 0 0 0 1 0
17.549928774784245 0 0 0 1 0
17.592181458956375 0 0 0 1 0
23.32640589806351 0 0 0 1 0
21.778499266547968 0 0 0 1 0
27.321320346105995 0 0 0 1 0
20.948710815906665 0 0 0 1 0
29.37015595134048 0 0 0 1 0
24.59551572826628 0 0 0 1 0
23.55200564064491 0 0 0 1 0
29.12095985764039 0 0 0 1 0
29.146443205220624 0 0 0 1 0
34.06322107938458 0 0 0 1 0
30.464118237690716 0 0 0 1 0
16.820746119004355 0 0 0 1 0
29.153687588365216 0 0 0 1 0
17.46245973510032 0 0 0 1 0
25.601513627127595 0 0 0 1 0
17.29424497024687 0 0 0 1 0
29.767326887041772 0 0 0 1 0
23.790097729937976 0 0 0 1 0
22.313812986578515 0 0 0 1 0
16.86527497552293 0 0 0 1 0
21.80452934598681 0 0 0 1 0
21.09645956222527 0 0 0 1 0
32.93933818400121 0 0 0 1 0
37.82135039173701 0 0 0 1 0
18.18481509391833 0 0 0 1 0
19.139292045423204 0 0 0 1 0
25.589304406333518 0 0 0 1 0
20.03590527028914 0 0 0 1 0
23.9557673197664 0 0 0 1 0
35.028127226126394 0 0 0 1 0
22.73096939633173 0 0 0 1 0
26.212473175951942 0 0 0 1 0
19.203678033126884 0 0 0 1 0
19.203678033126884 0 0 0 1 0
23.65441290753165 0 0 0 1 0
32.760378878187964 0 0 0 1 0
27.974013915515496 0 0 0 1 0
32.237753136233415 0 0 0 1 0
23.28740067725529 0 0 0 1 0
17.292492678335968 0 0 0 1 0
33.63124449170155 0 0 0 1 0
21.58913868339608 0 0 0 1 0
19.319483022131422 0 0 0 1 0
16.824405073006478 0 0 0 1 0
17.931688558121195 0 0 0 1 0
17.98736930586167 0 0 0 1 0
23.600847442411894 0 0 0 1 0
23.6034152639234 0 0 0 1 0
30.618374360583687 0 0 0 1 0
19.064483875902475 0 0 0 1 0
15.43737348126293 0 0 0 1 0
30.640047323723245 0 0 0 1 0
15.761900266148114 0 0 0 1 0
19.346349784907748 0 0 0 1 0
14.336361114313492 0 0 0 1 0
31.08154597184638 0 0 0 1 0
13.166007367459581 0 0 0 1 0
12.220628052600242 0 0 0 1 0
12.770816340391088 0 0 0 1 0
13.828186793647243 0 0 0 1 0
26.022226076951988 0 0 0 1 0
14.821858857781638 0 0 0 1 0
14.219265100559873 0 0 0 1 0
20.26542622300355 0 0 0 1 0
22.951561897796566 0 0 0 1 0
13.94227731664356 0 0 0 1 0
14.065694081701052 0 0 0 1 0
16.115791944549297 0 0 0 1 0
27.726341266023542 0 0 0 1 0
15.731139501002462 0 0 0 1 0
14.941552797483935 0 0 0 1 0
14.99166435056495 0 0 0 1 0
20.22606610292768 0 0 0 1 0
14.834503699146797 0 0 0 1 0
33.54195134454762 0 0 0 1 0
22.952396389048356 0 0 0 1 0
22.426268080088583 0 0 0 1 0
15.570404619020021 0 0 0 1 0
21.442510347438333 0 0 0 1 0
15.20896117425513 0 0 0 1 0
20.768064425940132 0 0 0 1 0
16.14969039950921 0 0 0 1 0
16.310435402842653 0 0 0 1 0
19.30143659278901 0 0 0 1 0
20.666911044498452 0 0 0 1 0
17.2898639074862 0 0 0 1 0
17.03672503740082 0 0 0 1 0
36.952672433803755 0 0 0 1 0
16.390736713156002 0 0 0 1 0
32.91133923133484 0 0 0 1 0
15.450801685584885 0 0 0 1 0
22.004131843402007 0 0 0 1 0
23.73975057947656 0 0 0 1 0
15.470401847829724 0 0 0 1 0
16.637853882582988 0 0 0 1 0
21.76077319398371 0 0 0 1 0
27.61962617415377 0 0 0 1 0
16.95984562536946 0 0 0 1 0
30.145606242992955 0 0 0 1 0
20.558121597956454 0 0 0 1 0
19.295155617486746 0 0 0 1 0
20.496119366624235 0 0 0 1 0
35.832945734337834 0 0 0 1 0
23.280893453645632 0 0 0 1 0
15.096658269600292 0 0 0 1 0
21.909593858177814 0 0 0 1 0
20.328365016459742 0 0 0 1 0
18.925692013287602 0 0 0 1 0
16.837908169221958 0 0 0 1 0
22.18380517677732 0 0 0 1 0
16.548368041848867 0 0 0 1 0
17.295230556427978 0 0 0 1 0
28.681984763959413 0 0 0 1 0
29.540755745241185 0 0 0 1 0
20.721091582337944 0 0 0 1 0
14.830353803581152 0 0 0 1 0
15.022205785658333 0 0 0 1 0
20.217753974108394 0 0 0 1 0
17.679812147637698 0 0 0 1 0
29.5026481862222 0 0 0 1 0
17.35385403880072 0 0 0 1 0
17.479452222538324 0 0 0 1 0
30.150145107445173 0 0 0 1 0
22.119510104718124 0 0 0 1 0
21.72207367744813 0 0 0 1 0
20.4665284764854 0 0 0 1 0
22.327113561766108 0 0 0 1 0
19.82422760159901 0 0 0 1 0
17.08800749063506 0 0 0 1 0
16.553889271104843 0 0 0 1 0
16.793786053180504 0 0 0 1 0
22.441168877891826 0 0 0 1 0
20.239475379474726 0 0 0 1 0
30.786563627660687 1 0 0 1 0
27.227054559757285 1 0 0 0 0
33.64242113760542 1 0 0 0 0
34.12980735369012 1 0 0 0 0
27.27414137748039 1 0 0 0 0
34.486712417006835 1 0 0 0 0
38.16114158765075 1 0 0 0 0
26.338702943145716 1 0 0 0 0
27.193749281774295 1 0 0 0 0
32.521486110316815 1 0 0 0 0
27.118706503523402 1 0 0 0 0
27.380594765215925 1 0 0 0 0
27.71117267293268 1 0 0 0 0
48.226487718338554 1 0 0 0 0
28.144584684425947 1 0 0 0 0
33.85262175962151 1 0 0 0 0
25.95244519818327 1 0 0 0 0
28.39919515962179 1 0 0 0 0
45.58163790700938 1 0 0 0 0
55.24180611508953 1 0 0 0 0
46.62372173659487 1 0 0 0 0
50.1620231991152 1 0 0 0 0
47.69486345509336 1 0 0 0 0
59.29177249597355 1 0 0 0 0
46.129347130288615 1 0 0 0 0
46.227096431037545 1 0 0 0 0
48.61584103972696 1 0 0 0 0
46.79713055916387 1 0 0 0 0
100.36974501454965 1 0 0 0 0
59.03224166127825 1 0 0 0 0
48.15888057023105 1 0 0 0 0
48.5918374489653 1 0 0 0 0
43.89033049671774 1 0 0 0 0
57.02630971753301 1 0 0 0 0
43.37082627099202 1 0 0 0 0
43.744060821360165 1 0 0 0 0
44.4743907048925 1 0 0 0 0
48.1434742997123 1 0 0 0 0
52.98975642248496 1 0 0 0 0
46.26075164604595 1 0 0 0 0
54.64221288135601 1 0 0 0 0
43.17803674488752 1 0 0 0 0
44.916916766010395 1 0 0 0 0
44.2093947960758 1 0 0 0 0
44.274544538793926 1 0 0 0 0
45.163754337769056 1 0 0 0 0
209.9587982669385 1 0 0 0 0
22.23974056966629 1 0 0 0 0
65.62958497691741 1 0 0 0 0
39.592622514500825 1 0 0 0 0
33.77016793597927 1 0 0 0 0
24.188026088554768 1 0 0 0 0
19.733067156271964 1 0 0 0 0
16.921694655087002 1 0 0 0 0
25.206026065209088 1 0 0 0 0
43.77940570218335 1 0 0 0 0
37.086303932772 1 0 0 0 0
23.888630489558555 1 0 0 0 0
27.51760799924296 1 0 0 0 0
38.69431482789171 1 0 0 0 0
24.423659666707433 1 0 0 0 0
24.441023635757084 1 0 0 0 0
30.407833918849985 1 0 0 0 0
41.48600047358286 1 0 0 0 0
26.197215837700362 1 0 0 0 0
35.41975188407468 1 0 0 0 0
25.28601101283428 1 0 0 0 0
26.01470172580022 1 0 0 0 0
23.883910409951472 1 0 0 0 0
26.851443164195103 1 0 0 0 0
27.063417585895753 1 0 0 0 0
25.529254927295806 1 0 0 0 0
36.23342532953669 1 0 0 0 0
29.395294408005736 1 0 0 0 0
23.355346758766444 1 0 0 0 0
23.33249676750016 1 0 0 0 0
35.538331038091435 1 0 0 0 0
24.318272520439816 1 0 0 0 0
27.84998423018623 1 0 0 0 0
36.74675937173677 1 0 0 0 0
23.979157616563597 1 0 0 0 0
28.934221765742883 1 0 0 0 0
30.345813896691443 1 0 0 0 0
84.44758573720213 1 0 0 0 0
51.25268615241389 1 0 0 0 0
30.952011679808905 1 0 0 0 0
16.47110492035362 1 0 0 0 0
41.55338988008458 1 0 0 0 0
47.806077570028464 1 0 0 0 0
14.989185290591204 1 0 0 0 0
15.983944647254209 1 0 0 0 0
20.341011694523868 1 0 0 0 0
13.115907403875152 1 0 0 0 0
15.035992853186686 1 0 0 0 0
13.26344295116916 1 0 0 0 0
20.92522078413666 1 0 0 0 0
12.79780386565538 1 0 0 0 0
15.95602063782178 1 0 0 0 0
13.638181696985855 1 0 0 0 0
28.63370197667233 1 0 0 0 0
13.576941236277534 1 0 0 0 0
17.259457954666157 1 0 0 0 0
12.918548250050733 1 0 0 0 0
13.192954712802363 1 0 0 0 0
16.312912404322873 1 0 0 0 0
22.404736602384375 1 0 0 0 0
12.028537495710536 1 0 0 0 0
26.122574315884123 1 0 0 0 0
13.105342422081156 1 0 0 0 0
10.476163419878482 1 0 0 0 0
36.936395293765436 1 0 0 0 0
8.990735972840785 1 0 0 0 0
12.0080991186967 1 0 0 0 0
9.613358760946491 1 0 0 0 0
10.883218478209672 1 0 0 0 0
9.60324019392529 1 0 0 0 0
10.594810050208546 1 0 0 0 0
11.991895411299899 1 0 0 0 0
8.845903006477066 1 0 0 0 0
10.977249200050075 1 0 0 0 0
9.168181692983378 1 0 0 0 0
9.168181692983378 1 0 0 0 0
11.296508801887029 1 0 0 0 0
9.5248213748197 1 0 0 0 0
9.642210442747151 1 0 0 0 0
15.89199658808029 1 0 0 0 0
11.154221921168086 1 0 0 0 0
20.706279240848655 1 0 0 0 0
11.33638008861354 1 0 0 0 0
10.627603019775718 1 0 0 0 0
12.086493839543929 1 0 0 0 0
11.977456301713627 1 0 0 0 0
11.150485789118488 1 0 0 0 0
17.118054146946076 1 0 0 0 0
12.562277293978621 1 0 0 0 0
12.007880295422218 1 0 0 0 0
12.464393732192157 1 0 0 0 0
14.778926438231792 1 0 0 0 0
12.709357882197581 1 0 0 0 0
13.402558391164407 1 0 0 0 0
15.861378670636842 1 0 0 0 0
13.65344889274013 1 0 0 0 0
22.63294059551255 1 0 0 0 0
17.930421077041107 1 0 0 0 0
14.189832675241501 1 0 0 0 0
20.96425529323663 1 0 0 0 0
15.957408589394735 1 0 0 0 0
16.974654308376618 1 0 0 0 0
19.437935418488593 1 0 0 0 0
23.06395338934646 1 0 0 0 0
15.299782133525083 1 0 0 0 1
23.78316397977546 0 0 0 0 1
19.408617788097235 0 0 0 0 1
15.75595125658873 0 0 0 0 1
15.550991393905836 0 0 0 0 1
25.250962577911977 0 0 0 0 1
25.167009722618584 0 0 0 0 1
21.920943815852862 0 0 0 0 1
25.08596331727278 0 0 0 0 1
14.42894467535462 0 0 0 0 1
15.047148124035553 0 0 0 0 1
30.554595944527453 0 0 0 0 1
14.300349646075091 0 0 0 0 1
14.453867500232791 0 0 0 0 1
14.221462653327892 0 0 0 0 1
15.237927826461329 0 0 0 0 1
33.609844117782245 0 0 0 0 1
20.00270252011233 0 0 0 0 1
20.27113511668547 0 0 0 0 1
19.855030149113908 0 0 0 0 1
20.34972017279626 0 0 0 0 1
44.053100636341995 0 0 0 0 1
20.510379705789838 0 0 0 0 1
18.7949461292125 0 0 0 0 1
21.059439688652688 0 0 0 0 1
22.566568192793515 0 0 0 0 1
38.41223763333763 0 0 0 0 1
30.11599198055699 0 0 0 0 1
17.594980344783945 0 0 0 0 1
24.302491870405206 0 0 0 0 1
24.44835827253483 0 0 0 0 1
18.430801513890938 0 0 0 0 1
27.559763071197484 0 0 0 0 1
26.273666579972343 0 0 0 0 1
24.079151886134934 0 0 0 0 1
25.206575105940683 0 0 0 0 1
21.387579840378656 0 0 0 0 1
18.03006747999944 0 0 0 0 1
20.809319493385114 0 0 0 0 1
21.774165557244338 0 0 0 0 1
18.711341098763757 0 0 0 0 1
17.112373690792676 0 0 0 0 1
18.99561352874219 0 0 0 0 1
18.795896208633263 0 0 0 0 1
44.27376951047501 0 0 0 0 1
41.49044640465011 0 0 0 0 1
19.685382539190996 0 0 0 0 1
13.835341219741082 0 0 0 0 1
10.770329614269007 0 0 0 0 1
16.54151207180352 0 0 0 0 1
10.092626571468456 0 0 0 0 1
10.302372973683728 0 0 0 0 1
12.611722941595076 0 0 0 0 1
19.799672396962205 0 0 0 0 1
17.50057914099617 0 0 0 0 1
10.979646241065664 0 0 0 0 1
10.521535187542867 0 0 0 0 1
12.192155209340498 0 0 0 0 1
12.627725822944504 0 0 0 0 1
14.269953712166288 0 0 0 0 1
12.635580506523715 0 0 0 0 1
13.88952551093517 0 0 0 0 1
15.688694500663054 0 0 0 0 1
11.452418728672216 0 0 0 0 1
17.014699527173555 0 0 0 0 1
10.001315702919976 0 0 0 0 1
20.313755158725545 0 0 0 0 1
11.804717334665467 0 0 0 0 1
22.09548655983365 0 0 0 0 1
23.39421880901798 0 0 0 0 1
18.472038767180415 0 0 0 0 1
26.29201913642751 0 0 0 0 1
17.58300776778996 0 0 0 0 1
20.411973168918497 0 0 0 0 1
17.990988735355145 0 0 0 0 1
19.278891972197876 0 0 0 0 1
18.648800974265818 0 0 0 0 1
22.73347335562278 0 0 0 0 1
24.80535336485968 0 0 0 0 1
21.08909670896314 0 0 0 0 1
31.809764398862043 0 0 0 0 1
32.500854689616325 0 0 0 0 1
22.102664494982903 0 0 0 0 1
28.392095926703107 0 0 0 0 1
22.634360731292716 0 0 0 0 1
30.67805171686848 0 0 0 0 1
33.70671827904427 0 0 0 0 1
23.41306106794728 0 0 0 0 1
22.589690516849913 0 0 0 0 1
24.179475983228613 0 0 0 0 1
24.26520142096496 0 0 0 0 1
27.25645401944805 0 0 0 0 1
29.39187562815916 0 0 0 0 1
23.11771120653105 0 0 0 0 1
23.157226579561353 0 0 0 0 1
35.892299213858436 0 0 0 0 1
36.29757961234173 0 0 0 0 1
108.95560347871863 0 0 0 0 1
22.220816949031214 0 0 0 0 1
14.955171107584922 0 0 0 0 1
13.567819068874492 0 0 0 0 1
21.50083054874193 0 0 0 0 1
15.87080189975215 0 0 0 0 1
12.102503387121779 0 0 0 0 1
12.180022215762603 0 0 0 0 1
13.826657968874304 0 0 0 0 1
17.30037659425454 0 0 0 0 1
12.231829260532683 0 0 0 0 1
15.491933384829668 0 0 0 0 1
11.733561717919896 0 0 0 0 1
11.912672441810962 0 0 0 0 1
12.039077786084528 0 0 0 0 1
24.87849259781215 0 0 0 0 1
12.070499977091657 0 0 0 0 1
23.206582138381656 0 0 0 0 1
12.462063645441324 0 0 0 0 1
25.963209264151413 0 0 0 0 1
13.310765214225489 0 0 0 0 1
18.18855490168927 0 0 0 0 1
15.11471288032113 0 0 0 0 1
20.38567530340257 0 0 0 0 1
24.7374087959793 0 0 0 0 1
12.373105915654323 0 0 0 0 1
13.91379710934438 0 0 0 0 1
13.859686471594843 0 0 0 0 1
14.016224365161449 0 0 0 0 1
22.109232954089155 0 0 0 0 1
22.207697273283834 0 0 0 0 1
16.792855623746664 0 0 0 0 1
20.084197768394933 0 0 0 0 1
14.907003387669837 0 0 0 0 1
14.78020789618825 0 0 0 0 1
18.17840877124688 0 0 0 0 1
18.278153875348274 0 0 0 0 1
16.106652117191903 0 0 0 0 1
18.031958161872357 0 0 0 0 1
16.413599544280345 0 0 0 0 1
24.44700901950993 0 0 0 0 1
21.317539726713306 0 0 0 0 1
19.68978161382193 0 0 0 0 1
16.894895678872953 0 0 0 0 1
30.322227820527964 0 0 0 0 1
24.91046466848822 0 0 0 0 1
17.24599206842687 0 0 0 0 1
35.197709980605104 0 0 0 0 1
30.48206439859348 0 0 0 0 1
16.335352766316372 0 0 0 0 1
16.26633794066753 0 0 0 0 1
21.09428240068858 0 0 0 0 1
16.3783393541592 0 0 0 0 1
21.11279233071741 0 0 0 0 1
38.09158371609141 0 0 0 0 1
19.760282133613376 0 0 0 0 1
20.25004978090257 0 0 0 0 1
16.62489388760703 0 0 0 0 1
16.764016764025147 0 0 0 0 1
22.95226462928883 0 0 0 0 1
22.285537042896735 0 0 0 0 1
35.62828932182964 0 0 0 0 1
17.029386365926403 0 0 0 0 1
29.19953601045411 0 0 0 0 1
16.2708922768197 0 0 0 0 1
15.336021269778442 0 0 0 0 1
17.608648901293712 0 0 0 0 1
18.779707648279263 0 0 0 0 1
28.31504786299806 0 0 0 0 1
36.335355571620994 0 0 0 0 1
13.622798727181223 0 0 0 0 1
15.045093509502605 0 0 0 0 1
13.718365368625257 0 0 0 0 1
14.266437887573758 0 0 0 0 1
16.056540723331413 0 0 0 0 1
14.66287829861518 0 0 0 0 1
18.628801841893004 0 0 0 0 1
18.29947998556067 0 0 0 0 1
13.843596400152764 0 0 0 0 1
16.010077471554013 0 0 0 0 1
22.6793923796401 0 0 0 0 1
21.22156541609684 0 0 0 0 1
14.360564280403917 0 0 0 0 1
14.646885334432028 0 0 0 0 1
38.093224463150925 0 0 0 0 1
13.806701271484076 0 0 0 0 1
16.751865567750954 0 0 0 0 1
13.889069443270849 0 0 0 0 1
20.672294260676534 0 0 0 0 1
16.313338101075452 0 0 0 0 1
23.873321592752184 0 0 0 0 1
28.231188426986208 0 0 0 0 1
13.486103959261177 0 0 0 0 1
15.512092057488571 0 0 0 0 1
13.444329659748751 0 0 0 0 1
19.30349709249596 0 0 0 0 1
25.3229145242012 0 0 0 0 1
13.815751879648099 0 0 0 0 1
21.0535032714273 0 0 0 0 1
22.834321754762062 0 0 0 0 1
21.428660714099703 0 0 0 0 1
16.19670748434179 0 0 0 0 1
13.0862523283024 0 0 0 0 1
16.382154925405874 0 0 0 0 1
13.859788959432247 0 0 0 0 1
30.624744896896694 0 0 0 0 1
15.520148195168757 0 0 0 0 1
20.44810504667853 0 0 0 0 1
14.848190125399123 0 0 0 0 1
31.13679495388053 0 0 0 0 1
15.033296378372908 0 0 0 0 1
15.033296378372908 0 0 0 0 1
16.979114304952574 0 0 0 0 1
28.303047539090205 0 0 0 0 1
15.844951877490825 0 0 0 0 1
15.056144924913548 0 0 0 0 1
17.103544954190053 0 0 0 0 1
19.704853463043058 0 0 0 0 1
17.1117649586476 0 0 0 0 1
15.323592920721955 0 0 0 0 1
14.92690523852818 0 0 0 0 1
18.515196461285523 0 0 0 0 1
15.598477489806497 0 0 0 0 1
19.398775734566343 0 0 0 0 1
30.11125204969066 0 0 0 0 1
15.31135199778256 0 0 0 0 1
15.583444741134741 0 0 0 0 1
32.56291986293613 0 0 0 0 1
15.193543036434919 0 0 0 0 1
18.379006469009113 0 0 0 0 1
14.936323175400297 0 0 0 0 1
19.854942709562273 0 0 0 0 1
15.121383865241963 0 0 0 0 1
32.42973172877013 0 0 0 0 1
14.463315664120728 0 0 0 0 1
19.434183800715687 0 0 0 0 1
18.372874026673127 0 0 0 0 1
26.738315204963833 0 0 0 0 1
17.551709318468102 0 0 0 0 1
15.462564764323838 0 0 0 0 1
19.44611825407619 0 0 0 0 1
19.495920319156752 0 0 0 0 1
18.052873732456003 0 0 0 0 1
33.88998745942524 0 0 0 0 1

52.35694796299723 0 1 0 0 0
34.54345089883175 0 1 0 0 0
39.64081153803413 0 1 0 0 0
38.831414961069704 0 1 0 0 0
34.7387571740844 0 1 0 0 0
45.95140095796862 0 1 0 0 0
55.68493961566269 0 1 0 0 0
33.67584445860267 0 1 0 0 0
35.62565788866221 0 1 0 0 0
33.42482236302835 0 1 0 0 0
37.37520902951581 0 1 0 0 0
43.007993443079855 0 1 0 0 0
52.80182059422304 0 1 0 0 0
54.21657956750868 0 1 0 0 0
34.68338939607835 0 1 0 0 0
34.008271052789496 0 1 0 0 0
37.96791408544852 0 1 0 0 0
46.30672197424473 0 1 0 0 0
44.347350540928595 0 1 0 0 0
40.173452054808536 0 1 0 0 0
52.90144137922898 0 1 0 0 0
40.17656344188736 0 1 0 0 0
42.91306619201196 0 1 0 0 0
50.85303579925195 0 1 0 0 0
38.28715515678855 0 1 0 0 0
71.45868561623563 0 1 0 0 0
47.4277038952361 0 1 0 0 0
28.837140030892286 0 1 0 0 0
29.533469258649802 0 1 0 0 0
35.11765937530575 0 1 0 0 0
27.115493725912497 0 1 0 0 0
42.26719920969756 0 1 0 0 0
27.740153731229718 0 1 0 0 0
34.62983982711461 0 1 0 0 0
30.753441978880787 0 1 0 0 0
28.727305208044296 0 1 0 0 0
66.81872443771934 0 1 0 0 0
60.03762261309368 0 1 0 0 0
24.81284786869171 0 1 0 0 0
32.76209454094285 0 1 0 0 0
30.385692728332607 0 1 0 0 0
56.02649142981812 0 1 0 0 0
28.44585499974762 0 1 0 0 0
29.610373073441462 0 1 0 0 0
29.63541908791116 0 1 0 0 0
31.8595709020777 0 1 0 0 0
38.290064406554144 0 1 0 0 0
30.536070685391497 0 1 0 0 0
38.79474523778338 0 1 0 0 0
30.62889211607342 0 1 0 0 0
32.746829445149 0 1 0 0 0
72.80552974390285 0 1 0 0 0
29.356540184648857 0 1 0 0 0
29.347748168822854 0 1 0 0 0
45.140405957412476 0 1 0 0 0
28.94283158227612 0 1 0 0 0
30.37782908635836 0 1 0 0 0
35.90134050422073 0 1 0 0 0
48.25135799526368 0 1 0 0 0
31.28897569432403 0 1 0 0 0
33.92829250431068 0 1 0 0 0
28.450863131076108 0 1 0 0 0
30.069811246283155 0 1 0 0 0
37.26887105883407 0 1 0 0 0
53.07747874569778 0 1 0 0 0
29.212048028168105 0 1 0 0 0
40.3779023724611 0 1 0 0 0
33.1571099372961 0 1 0 0 0
26.27361852320746 0 1 0 0 0
26.542704299207184 0 1 0 0 0
26.62477770571593 0 1 0 0 0
25.59119166645217 0 1 0 0 0
45.94187904298212 0 1 0 0 0
24.013884872437167 0 1 0 0 0
24.264951654348682 0 1 0 0 0
42.28295738058639 0 1 0 0 0
21.301586226325394 0 1 0 0 0
28.585862155119884 0 1 0 0 0
18.579069357258405 0 1 0 0 0
18.61135011064959 0 1 0 0 0
41.19965733723865 0 1 0 0 0
19.965411266959254 0 1 0 0 0
20.705924130973894 0 1 0 0 0
23.982316717771766 0 1 0 0 0
17.732011798559192 0 1 0 0 0
18.97127014485564 0 1 0 0 0
19.851655731805284 0 1 0 0 0
25.44833289350844 0 1 0 0 0
28.99036351049411 0 1 0 0 0
21.619027566964625 0 1 0 0 0
22.002673634329614 0 1 0 0 0
24.586872223084534 0 1 0 0 0
26.166885224514996 0 1 0 0 0
39.846765312661866 0 1 0 0 0
23.354682110244795 0 1 0 0 0
29.973027090055094 0 1 0 0 0
27.621906106742472 0 1 0 0 0
24.791249678184048 0 1 0 0 0
26.845799852061955 0 1 0 0 0
28.421201696662177 0 1 0 0 0
26.714173369646485 0 1 0 0 0
26.662377105974187 0 1 0 0 0
27.223541505858712 0 1 0 0 0
34.27569881726359 0 1 0 0 0
27.186177283577727 0 1 0 0 0
26.77685567799177 0 1 0 0 0
26.732883473795514 0 1 0 0 0
40.63249930782009 0 1 0 0 0
54.69245565781768 0 1 0 0 0
25.482404540711432 0 1 0 0 0
29.301676322253606 0 1 0 0 0
26.997821262857055 0 1 0 0 0
31.693383982075726 0 1 0 0 0
43.53497579701933 0 1 0 0 0
37.205312713611846 0 1 0 0 0
37.28717384481336 0 1 0 0 0
29.932276499968864 0 1 0 0 0
23.70095555283894 0 1 0 0 0
38.90108118866439 0 1 0 0 0
60.998553502618115 0 1 0 0 0
29.80542964568094 0 1 0 0 0
25.808149992988767 0 1 0 0 0
20.38121535615429 0 1 0 0 0
30.400270896625827 0 1 0 0 0
22.87690847069312 0 1 0 0 0
37.50254893298039 0 1 0 0 0
37.675081482405346 0 1 0 0 0
22.524496468877402 0 1 0 0 0
23.06840946297588 0 1 0 0 0
56.21845917058872 0 1 0 0 0
34.036967425361965 0 1 0 0 0
16.42003797373269 0 1 0 0 0
18.36251121665602 0 1 0 0 0
18.904865495261777 0 1 0 0 0
16.589518414110795 0 1 0 0 0
17.475524009137448 0 1 0 0 0
31.628046625318696 0 1 0 0 0
24.8608628168855 0 1 0 0 0
25.319174671789877 0 1 0 0 0
26.306468843809178 0 1 0 0 0
22.202920910765254 0 1 0 0 0
26.439181209528844 0 1 0 0 0
34.51306296392013 0 1 0 0 0
33.95763849447149 0 1 0 0 0
27.880698221768647 0 1 0 0 0
20.976899271110184 0 1 0 0 0
23.986107090008026 0 1 0 0 0
22.202238489381966 0 1 0 0 0
28.219378684395824 0 1 0 0 0
35.53359485946171 0 1 0 0 0
25.092555940684154 0 1 0 0 0
21.943453500193435 0 1 0 0 0
25.88728481613155 0 1 0 0 0
37.49181728906141 0 1 0 0 0
25.241860374217964 0 1 0 0 0
29.760152329359247 0 1 0 0 0
22.486359501625948 0 1 0 0 0
24.949646259713752 0 1 0 0 0
20.807195725022485 0 1 0 0 0
21.830615144236262 0 1 0 0 0
25.019386422726217 0 1 0 0 0
30.836813890366347 0 1 0 0 0
21.74020155463982 0 1 0 0 0
24.634294892456023 0 1 0 0 0
69.5435333464085 0 1 0 0 0
57.21278729709846 0 1 0 0 0
18.238614498462578 0 1 0 0 0
20.951603684913884 0 1 0 0 0
36.78191255099564 0 1 0 0 0
34.852937791917526 0 1 0 0 0
18.872779821261577 0 1 0 0 0
19.418048461691665 0 1 0 0 0
19.98676032365661 0 1 0 0 0
20.516851036905937 0 1 0 0 0
42.716471877918124 0 1 0 0 0
28.971250116854353 0 1 0 0 0
19.492079839529392 0 1 0 0 0
21.100599378160968 0 1 0 0 0
28.101706039899806 0 1 0 0 0
28.2899899153705 0 1 0 0 0
28.703409454030268 1 0 0 0 0
32.4735186230982 1 0 0 0 0
23.53657979051532 1 0 0 0 0
23.436235680184282 1 0 0 0 0
21.650470136762785 1 0 0 0 0
21.831170376322017 1 0 0 0 0
23.73544666888383 1 0 0 0 0
36.573214242119874 1 0 0 0 0
28.78464096624371 1 0 0 0 0
24.325765294083908 1 0 0 0 0
32.82116042172445 1 0 0 0 0
26.841096185596527 1 0 0 0 0
25.661796074666672 1 0 0 0 0
38.040874176444845 1 0 0 0 0
41.214009688388664 1 0 0 0 0
41.64299327484623 1 0 0 0 0
60.67681332828609 1 0 0 0 0
43.684062280164575 1 0 0 0 0
38.89243656061705 1 0 0 0 0
48.28322970007568 1 0 0 0 0
60.11108138490904 1 0 0 0 0
53.1166487871588 1 0 0 0 0
57.82209557636342 1 0 0 0 0
50.87678614477385 1 0 0 0 0
59.337127810858064 1 0 0 0 0
50.51999871605571 1 0 0 0 0
50.37595499943662 1 0 0 0 0
55.2372871775655 1 0 0 0 0
51.60749299601109 1 0 0 0 0
48.61123976591162 1 0 0 0 0
66.55429125316059 1 0 0 0 0
52.57175547462925 1 0 0 0 0
53.01017777152253 1 0 0 0 0
56.527589910172466 1 0 0 0 0
